log_id,User ID,Timestamp,Channel,Campaign
LOG_000390,47829,2025-02-10 16:10:41,Social Media,Brand Awareness
LOG_000391,27106,2025-02-11 06:26:34,Direct Traffic,Organic_Direct
LOG_000392,33292,2025-02-10 13:34:28,Email,Winter Sale
LOG_000393,45981,2025-02-11 01:58:32,Direct Traffic,Organic_Direct
LOG_000394,81190,2025-02-10 03:07:51,Display Ads,Organic_Direct
LOG_000395,78646,2025-02-11 16:09:58,Display Ads,Brand Awareness
LOG_000396,52236,2025-02-11 06:11:15,Display Ads,New Product Launch
LOG_000397,78441,2025-02-10 20:02:39,Email,Brand Awareness
LOG_000398,79883,2025-02-11 20:39:36,Referral,New Product Launch
LOG_000399,91448,2025-02-11 22:32:25,Direct Traffic,Organic_Direct
LOG_000400,61985,2025-02-10 00:39:35,Social Media,Organic_Direct
LOG_000401,18995,2025-02-10 14:34:59,Direct Traffic,Organic_Direct
LOG_000402,97844,2025-02-11 15:52:54,Social Media,Brand Awareness
LOG_000403,94548,2025-02-10 08:16:25,Search Ads,Winter Sale
LOG_000404,44400,2025-02-11 15:17:26,Social Media,New Product Launch
LOG_000405,52553,2025-02-11 06:02:39,Referral,Discount Offer
LOG_000406,79100,2025-02-10 16:34:24,Search Ads,New Product Launch
LOG_000407,26511,2025-02-10 13:40:10,Email,Brand Awareness
LOG_000408,34649,2025-02-10 17:05:52,Email,Brand Awareness
LOG_000409,87191,2025-02-11 03:37:15,Email,New Product Launch
LOG_000410,93431,2025-02-11 02:14:26,Social Media,Organic_Direct
LOG_000411,11894,2025-02-10 03:13:42,Display Ads,Discount Offer
LOG_000412,93328,2025-02-10 03:24:49,Search Ads,New Product Launch
LOG_000413,83615,2025-02-11 07:56:31,Direct Traffic,Organic_Direct
LOG_000414,76645,2025-02-11 11:34:37,Search Ads,Winter Sale
LOG_000415,82497,2025-02-10 18:23:09,Direct Traffic,Organic_Direct
LOG_000416,54877,2025-02-11 08:13:33,Referral,Brand Awareness
LOG_000417,73527,2025-02-11 12:10:24,Display Ads,Winter Sale
LOG_000418,21504,2025-02-11 22:51:57,Display Ads,Discount Offer
LOG_000419,81847,2025-02-10 02:48:49,Search Ads,Brand Awareness
LOG_000420,50636,2025-02-11 20:19:46,Search Ads,Discount Offer
LOG_000421,93007,2025-02-11 23:36:05,Referral,Winter Sale
LOG_000422,81446,2025-02-11 23:22:37,Display Ads,Discount Offer
LOG_000423,78932,2025-02-10 12:21:19,Direct Traffic,Organic_Direct
LOG_000424,76821,2025-02-10 16:13:12,Display Ads,Discount Offer
LOG_000425,63990,2025-02-11 09:04:40,Referral,New Product Launch
LOG_000426,82701,2025-02-11 07:29:16,Social Media,Winter Sale
LOG_000427,46667,2025-02-10 07:17:58,Email,Brand Awareness
LOG_000428,94486,2025-02-11 09:43:39,Social Media,Discount Offer
LOG_000429,71911,2025-02-11 01:33:05,Referral,Retargeting
LOG_000430,62107,2025-02-10 14:46:10,Display Ads,New Product Launch
LOG_000431,43603,2025-02-11 19:36:18,Email,New Product Launch
LOG_000432,29773,2025-02-10 21:11:49,Search Ads,Discount Offer
LOG_000433,47152,2025-02-11 20:01:10,Email,Brand Awareness
LOG_000434,21504,2025-02-11 08:49:53,Referral,Brand Awareness
LOG_000435,38485,2025-02-10 11:04:38,Social Media,New Product Launch
LOG_000436,64157,2025-02-11 03:27:09,Referral,Discount Offer
LOG_000437,69192,2025-02-11 14:28:11,Search Ads,Discount Offer
LOG_000438,26783,2025-02-11 07:27:22,Social Media,New Product Launch
LOG_000439,75656,2025-02-10 07:24:36,Display Ads,Winter Sale
LOG_000440,74513,2025-02-11 18:44:54,Email,Organic_Direct
LOG_000441,81851,2025-02-10 17:10:34,Social Media,Discount Offer
LOG_000442,17272,2025-02-11 19:12:09,Search Ads,Winter Sale
LOG_000443,85470,2025-02-11 00:20:30,Email,New Product Launch
LOG_000444,58238,2025-02-10 11:13:03,Direct Traffic,Organic_Direct
LOG_000445,80551,2025-02-11 09:03:42,Social Media,Winter Sale
LOG_000446,65497,2025-02-11 18:07:18,Direct Traffic,Organic_Direct
LOG_000447,96934,2025-02-10 12:38:17,Email,Winter Sale
LOG_000448,85725,2025-02-10 13:01:07,Direct Traffic,Organic_Direct
LOG_000449,28144,2025-02-10 09:30:15,Social Media,New Product Launch
LOG_000450,34310,2025-02-10 07:50:11,Social Media,Winter Sale
LOG_000451,65207,2025-02-10 06:22:24,Social Media,New Product Launch
LOG_000452,44397,2025-02-11 15:16:26,Email,Discount Offer
LOG_000453,28297,2025-02-10 07:49:41,Display Ads,Discount Offer
LOG_000454,20306,2025-02-11 07:47:46,Social Media,Retargeting
LOG_000455,98237,2025-02-11 19:42:08,Display Ads,Winter Sale
LOG_000456,63416,2025-02-11 23:59:16,Social Media,New Product Launch
LOG_000457,78831,2025-02-10 14:49:33,Search Ads,Discount Offer
LOG_000458,35337,2025-02-10 15:38:08,Email,New Product Launch
LOG_000459,83481,2025-02-11 17:05:16,Display Ads,Retargeting
LOG_000460,37559,2025-02-10 02:30:45,Direct Traffic,Organic_Direct
LOG_000461,72636,2025-02-10 00:32:08,Search Ads,New Product Launch
LOG_000462,11295,2025-02-10 05:48:22,Social Media,Brand Awareness
LOG_000463,98670,2025-02-11 03:35:08,Search Ads,Discount Offer
LOG_000464,77483,2025-02-10 03:02:26,Display Ads,Winter Sale
LOG_000465,62843,2025-02-11 15:12:14,Email,Brand Awareness
LOG_000466,64153,2025-02-10 02:39:12,Referral,Brand Awareness
LOG_000467,36625,2025-02-10 16:14:57,Email,Brand Awareness
LOG_000468,35980,2025-02-10 11:04:00,Direct Traffic,Organic_Direct
LOG_000469,81847,2025-02-10 19:26:45,Search Ads,Organic_Direct
LOG_000470,92988,2025-02-11 23:03:32,Referral,Retargeting
LOG_000471,28265,2025-02-10 06:40:42,Display Ads,Brand Awareness
LOG_000472,94932,2025-02-11 07:35:13,Direct Traffic,Organic_Direct
LOG_000473,64541,2025-02-11 11:21:24,Display Ads,Discount Offer
LOG_000474,15277,2025-02-11 16:45:00,Email,New Product Launch
LOG_000475,35212,2025-02-11 12:31:21,Display Ads,Retargeting
LOG_000476,31070,2025-02-11 21:33:36,Social Media,Organic_Direct
LOG_000477,58703,2025-02-10 08:34:50,Social Media,Discount Offer
LOG_000478,71306,2025-02-11 06:00:39,Social Media,Retargeting
LOG_000479,64867,2025-02-11 02:22:49,Email,New Product Launch
LOG_000480,21690,2025-02-10 14:08:15,Display Ads,Discount Offer
LOG_000481,43094,2025-02-11 23:08:26,Email,Brand Awareness
LOG_000482,86081,2025-02-11 14:10:22,Display Ads,New Product Launch
LOG_000483,89239,2025-02-11 03:17:20,Email,New Product Launch
LOG_000484,83312,2025-02-10 19:33:49,Email,Retargeting
LOG_000485,85725,2025-02-10 00:30:00,Direct Traffic,Organic_Direct
LOG_000486,69301,2025-02-10 15:40:52,Display Ads,Discount Offer
LOG_000487,36375,2025-02-11 04:04:14,Display Ads,Brand Awareness
LOG_000488,95960,2025-02-11 16:25:09,Social Media,Brand Awareness
LOG_000489,64747,2025-02-10 06:06:37,Social Media,Organic_Direct
LOG_000490,45315,2025-02-11 12:59:03,Display Ads,New Product Launch
LOG_000491,80046,2025-02-11 18:12:22,Search Ads,Organic_Direct
LOG_000492,80999,2025-02-10 13:36:59,Social Media,Organic_Direct
LOG_000493,87642,2025-02-11 05:57:04,Email,New Product Launch
LOG_000494,60881,2025-02-11 14:54:09,Direct Traffic,Organic_Direct
LOG_000495,25147,2025-02-11 17:45:32,Display Ads,Retargeting
LOG_000496,86112,2025-02-11 21:47:06,Search Ads,Brand Awareness
LOG_000497,28729,2025-02-11 02:31:33,Direct Traffic,Organic_Direct
LOG_000498,90897,2025-02-11 12:06:40,Display Ads,Organic_Direct
LOG_000499,39379,2025-02-11 00:50:23,Display Ads,Retargeting
LOG_000500,80602,2025-02-10 00:02:02,Display Ads,Organic_Direct
LOG_000501,88293,2025-02-10 05:45:23,Social Media,Retargeting
LOG_000502,68632,2025-02-11 14:05:19,Social Media,Winter Sale
LOG_000503,77231,2025-02-11 20:47:41,Search Ads,Winter Sale
LOG_000504,90516,2025-02-10 09:01:56,Referral,New Product Launch
LOG_000505,80133,2025-02-11 15:40:44,Email,Retargeting
LOG_000506,40597,2025-02-11 11:20:49,Display Ads,Organic_Direct
LOG_000507,46592,2025-02-10 04:57:51,Referral,Discount Offer
LOG_000508,24810,2025-02-10 12:24:18,Referral,Organic_Direct
LOG_000509,78804,2025-02-11 19:41:52,Referral,Organic_Direct
LOG_000510,56363,2025-02-11 12:21:19,Referral,Organic_Direct
LOG_000511,80804,2025-02-10 05:18:41,Social Media,Retargeting
LOG_000512,97726,2025-02-11 07:09:28,Display Ads,Organic_Direct
LOG_000513,85426,2025-02-11 04:37:39,Social Media,New Product Launch
LOG_000514,29461,2025-02-10 00:59:07,Social Media,Winter Sale
LOG_000515,50783,2025-02-10 15:35:00,Direct Traffic,Organic_Direct
LOG_000516,41935,2025-02-10 22:56:50,Email,Retargeting
LOG_000517,76909,2025-02-10 01:44:20,Social Media,Brand Awareness
LOG_000518,83281,2025-02-11 15:01:04,Referral,New Product Launch
LOG_000519,28912,2025-02-10 12:17:21,Social Media,Discount Offer
LOG_000520,47675,2025-02-11 15:41:33,Social Media,Organic_Direct
LOG_000521,85902,2025-02-10 12:22:04,Display Ads,Winter Sale
LOG_000522,91357,2025-02-10 14:35:51,Direct Traffic,Organic_Direct
LOG_000523,33601,2025-02-10 05:36:32,Direct Traffic,Organic_Direct
LOG_000524,26601,2025-02-10 09:05:42,Social Media,Brand Awareness
LOG_000525,32877,2025-02-11 10:21:58,Search Ads,Winter Sale
LOG_000526,47675,2025-02-10 03:16:17,Direct Traffic,Organic_Direct
LOG_000527,51068,2025-02-11 18:37:21,Search Ads,Discount Offer
LOG_000528,10167,2025-02-11 22:03:25,Display Ads,Brand Awareness
LOG_000529,95840,2025-02-11 14:27:18,Display Ads,New Product Launch
LOG_000530,55983,2025-02-10 19:05:10,Direct Traffic,Organic_Direct
LOG_000531,45832,2025-02-10 15:25:56,Referral,Brand Awareness
LOG_000532,72118,2025-02-10 22:28:39,Search Ads,New Product Launch
LOG_000533,29440,2025-02-10 14:08:29,Social Media,Winter Sale
LOG_000534,50905,2025-02-11 06:56:53,Direct Traffic,Organic_Direct
LOG_000535,60095,2025-02-10 03:26:58,Direct Traffic,Organic_Direct
LOG_000536,62128,2025-02-11 21:26:35,Direct Traffic,Organic_Direct
LOG_000537,69838,2025-02-10 07:21:41,Referral,Brand Awareness
LOG_000538,32839,2025-02-10 08:12:21,Email,Organic_Direct
LOG_000539,90039,2025-02-11 18:56:40,Referral,Retargeting
LOG_000540,27925,2025-02-10 19:34:19,Direct Traffic,Organic_Direct
LOG_000541,30578,2025-02-10 09:48:39,Referral,Discount Offer
LOG_000542,99321,2025-02-10 13:55:21,Direct Traffic,Organic_Direct
LOG_000543,18383,2025-02-11 18:41:39,Search Ads,Brand Awareness
LOG_000544,51664,2025-02-10 07:22:25,Display Ads,Discount Offer
LOG_000545,44309,2025-02-11 11:09:37,Email,Brand Awareness
LOG_000546,85844,2025-02-11 09:14:01,Display Ads,Winter Sale
LOG_000547,64325,2025-02-10 14:36:32,Social Media,New Product Launch
LOG_000548,39400,2025-02-10 20:21:05,Referral,Retargeting
LOG_000549,38491,2025-02-10 23:20:48,Referral,Discount Offer
LOG_000550,32391,2025-02-11 21:35:42,Display Ads,New Product Launch
LOG_000551,71235,2025-02-11 04:31:50,Referral,Brand Awareness
LOG_000552,90359,2025-02-11 18:01:08,Display Ads,Discount Offer
LOG_000553,72815,2025-02-11 19:40:30,Referral,Organic_Direct
LOG_000554,47785,2025-02-11 09:13:14,Email,Discount Offer
LOG_000555,92904,2025-02-11 20:43:06,Direct Traffic,Organic_Direct
LOG_000556,46428,2025-02-11 08:49:13,Social Media,Winter Sale
LOG_000557,65084,2025-02-10 04:45:03,Social Media,New Product Launch
LOG_000558,17614,2025-02-11 00:09:06,Direct Traffic,Organic_Direct
LOG_000559,86715,2025-02-10 00:19:31,Search Ads,Discount Offer
LOG_000560,47829,2025-02-11 10:12:38,Display Ads,Discount Offer
LOG_000561,56219,2025-02-10 12:10:49,Social Media,Brand Awareness
LOG_000562,89793,2025-02-10 20:20:26,Referral,New Product Launch
LOG_000563,59072,2025-02-11 09:59:56,Email,Organic_Direct
LOG_000564,46977,2025-02-11 19:07:53,Referral,Brand Awareness
LOG_000565,68681,2025-02-11 05:03:51,Social Media,Organic_Direct
LOG_000566,79894,2025-02-10 09:49:16,Social Media,Winter Sale
LOG_000567,57079,2025-02-10 04:51:41,Search Ads,Winter Sale
LOG_000568,72415,2025-02-11 08:53:49,Display Ads,Brand Awareness
LOG_000569,75293,2025-02-11 11:02:17,Display Ads,Brand Awareness
LOG_000570,99490,2025-02-10 05:32:27,Referral,New Product Launch
LOG_000571,35296,2025-02-10 19:44:20,Email,Organic_Direct
LOG_000572,83626,2025-02-10 02:19:05,Direct Traffic,Organic_Direct
LOG_000573,68891,2025-02-11 08:57:13,Display Ads,Retargeting
LOG_000574,33345,2025-02-10 19:31:04,Search Ads,Discount Offer
LOG_000575,67914,2025-02-10 14:24:21,Direct Traffic,Organic_Direct
LOG_000576,92402,2025-02-10 02:29:28,Referral,New Product Launch
LOG_000577,43692,2025-02-11 04:40:56,Email,New Product Launch
LOG_000578,58689,2025-02-10 12:59:46,Referral,New Product Launch
LOG_000579,24221,2025-02-10 18:23:18,Social Media,Winter Sale
LOG_000580,88808,2025-02-10 01:21:32,Email,Organic_Direct
LOG_000581,94548,2025-02-10 00:58:28,Social Media,Organic_Direct
LOG_000582,24771,2025-02-10 18:56:06,Email,Discount Offer
LOG_000583,61867,2025-02-11 07:52:05,Referral,Winter Sale
LOG_000584,74192,2025-02-11 08:14:09,Social Media,Discount Offer
LOG_000585,36148,2025-02-10 03:30:07,Search Ads,Organic_Direct
LOG_000586,60856,2025-02-10 07:24:22,Email,Organic_Direct
LOG_000587,32839,2025-02-10 22:27:25,Search Ads,Organic_Direct
LOG_000588,97087,2025-02-10 16:16:04,Direct Traffic,Organic_Direct
LOG_000589,41049,2025-02-10 08:36:48,Social Media,Brand Awareness
LOG_000590,30588,2025-02-10 05:36:45,Display Ads,Discount Offer
LOG_000591,15390,2025-02-10 22:50:47,Direct Traffic,Organic_Direct
LOG_000592,59109,2025-02-11 22:28:45,Direct Traffic,Organic_Direct
LOG_000593,59927,2025-02-10 06:29:11,Search Ads,New Product Launch
LOG_000594,21484,2025-02-10 16:40:19,Display Ads,Brand Awareness
LOG_000595,24771,2025-02-11 10:16:42,Search Ads,New Product Launch
LOG_000596,69248,2025-02-10 03:02:03,Referral,New Product Launch
LOG_000597,24741,2025-02-10 04:24:36,Social Media,Discount Offer
LOG_000598,58064,2025-02-10 17:18:20,Social Media,Winter Sale
LOG_000599,67419,2025-02-11 18:17:07,Social Media,Winter Sale
LOG_000600,41638,2025-02-10 00:33:31,Direct Traffic,Organic_Direct
LOG_000601,30274,2025-02-11 19:27:37,Social Media,Retargeting
LOG_000602,29734,2025-02-10 19:25:00,Display Ads,Discount Offer
LOG_000603,25874,2025-02-11 08:06:02,Display Ads,Organic_Direct
LOG_000604,18301,2025-02-10 16:11:42,Search Ads,Discount Offer
LOG_000605,56041,2025-02-11 18:57:18,Direct Traffic,Organic_Direct
LOG_000606,27371,2025-02-11 03:49:58,Direct Traffic,Organic_Direct
LOG_000607,78980,2025-02-10 19:13:48,Display Ads,New Product Launch
LOG_000608,16416,2025-02-11 19:24:21,Search Ads,Discount Offer
LOG_000609,95509,2025-02-10 03:14:41,Direct Traffic,Organic_Direct
LOG_000610,68721,2025-02-11 15:37:41,Referral,Retargeting
LOG_000611,72612,2025-02-11 13:45:59,Search Ads,New Product Launch
LOG_000612,91357,2025-02-11 13:37:33,Social Media,New Product Launch
LOG_000613,34551,2025-02-11 03:19:17,Referral,Organic_Direct
LOG_000614,39559,2025-02-11 18:33:12,Social Media,Retargeting
LOG_000615,21713,2025-02-11 22:02:42,Direct Traffic,Organic_Direct
LOG_000616,30910,2025-02-10 14:52:54,Display Ads,Winter Sale
LOG_000617,48404,2025-02-11 22:45:58,Social Media,Brand Awareness
LOG_000618,30380,2025-02-10 14:33:20,Email,Winter Sale
LOG_000619,85459,2025-02-11 05:36:25,Direct Traffic,Organic_Direct
LOG_000620,13771,2025-02-11 12:42:06,Direct Traffic,Organic_Direct
LOG_000621,40350,2025-02-10 18:52:11,Search Ads,New Product Launch
LOG_000622,11058,2025-02-11 22:50:54,Referral,Brand Awareness
LOG_000623,24620,2025-02-10 13:08:01,Search Ads,Winter Sale
LOG_000624,29648,2025-02-11 16:00:31,Social Media,Winter Sale
LOG_000625,60590,2025-02-10 13:17:17,Search Ads,Brand Awareness
LOG_000626,61426,2025-02-10 09:54:40,Search Ads,Organic_Direct
LOG_000627,67525,2025-02-10 11:17:47,Email,Organic_Direct
LOG_000628,20826,2025-02-11 10:22:24,Search Ads,Brand Awareness
LOG_000629,71235,2025-02-11 09:18:08,Email,Organic_Direct
LOG_000630,80623,2025-02-10 03:49:17,Search Ads,Discount Offer
LOG_000631,32839,2025-02-10 19:31:14,Referral,Discount Offer
LOG_000632,42824,2025-02-10 08:08:46,Referral,Winter Sale
LOG_000633,56219,2025-02-10 08:16:51,Social Media,Brand Awareness
LOG_000634,77748,2025-02-11 00:29:12,Display Ads,Discount Offer
LOG_000635,67455,2025-02-10 03:13:15,Email,Brand Awareness
LOG_000636,69282,2025-02-10 10:26:21,Search Ads,Brand Awareness
LOG_000637,38457,2025-02-10 02:00:06,Display Ads,Brand Awareness
LOG_000638,54301,2025-02-11 02:34:12,Display Ads,Discount Offer
LOG_000639,76040,2025-02-10 20:16:49,Search Ads,Brand Awareness
LOG_000640,18589,2025-02-11 16:55:33,Social Media,Organic_Direct
LOG_000641,88425,2025-02-11 20:38:21,Social Media,Brand Awareness
LOG_000642,78083,2025-02-10 10:37:00,Social Media,Brand Awareness
LOG_000643,85844,2025-02-11 22:36:24,Referral,Discount Offer
LOG_000644,90332,2025-02-10 04:00:03,Display Ads,Discount Offer
LOG_000645,56009,2025-02-11 21:40:29,Social Media,New Product Launch
LOG_000646,77184,2025-02-11 13:18:25,Referral,Discount Offer
LOG_000647,67722,2025-02-10 00:06:06,Social Media,New Product Launch
LOG_000648,11058,2025-02-11 12:21:17,Search Ads,Brand Awareness
LOG_000649,27541,2025-02-10 17:57:23,Direct Traffic,Organic_Direct
LOG_000650,31581,2025-02-10 15:28:21,Search Ads,Discount Offer
LOG_000651,20510,2025-02-10 14:44:39,Display Ads,Winter Sale
LOG_000652,32160,2025-02-10 06:46:57,Display Ads,Winter Sale
LOG_000653,68632,2025-02-10 15:27:38,Direct Traffic,Organic_Direct
LOG_000654,76711,2025-02-10 03:14:19,Social Media,Organic_Direct
LOG_000655,81103,2025-02-10 02:49:39,Email,Discount Offer
LOG_000656,18298,2025-02-11 07:14:17,Search Ads,Retargeting
LOG_000657,29440,2025-02-11 17:47:36,Email,Discount Offer
LOG_000658,45981,2025-02-10 11:12:02,Direct Traffic,Organic_Direct
LOG_000659,77968,2025-02-11 23:53:57,Direct Traffic,Organic_Direct
LOG_000660,94897,2025-02-10 12:49:59,Direct Traffic,Organic_Direct
LOG_000661,24576,2025-02-11 20:50:36,Search Ads,Winter Sale
LOG_000662,11511,2025-02-11 16:15:46,Display Ads,Retargeting
LOG_000663,10068,2025-02-11 23:05:58,Social Media,Winter Sale
LOG_000664,13471,2025-02-10 14:18:30,Search Ads,Winter Sale
LOG_000665,29785,2025-02-11 18:40:14,Direct Traffic,Organic_Direct
LOG_000666,21668,2025-02-11 15:54:51,Display Ads,Organic_Direct
LOG_000667,61462,2025-02-11 03:57:06,Display Ads,New Product Launch
LOG_000668,78284,2025-02-11 08:08:20,Referral,New Product Launch
LOG_000669,81937,2025-02-11 04:06:09,Display Ads,Organic_Direct
LOG_000670,25901,2025-02-11 11:09:34,Display Ads,Organic_Direct
LOG_000671,97825,2025-02-10 03:27:02,Search Ads,Organic_Direct
LOG_000672,29809,2025-02-11 05:04:58,Email,Winter Sale
LOG_000673,25229,2025-02-11 05:52:53,Referral,Winter Sale
LOG_000674,65938,2025-02-11 06:09:49,Social Media,Discount Offer
LOG_000675,37386,2025-02-10 22:40:59,Direct Traffic,Organic_Direct
LOG_000676,37055,2025-02-10 20:52:39,Social Media,Organic_Direct
LOG_000677,26622,2025-02-10 04:29:24,Social Media,Brand Awareness
LOG_000678,34192,2025-02-10 12:48:33,Display Ads,Winter Sale
LOG_000679,52335,2025-02-10 16:29:34,Email,New Product Launch
LOG_000680,60108,2025-02-11 09:36:33,Direct Traffic,Organic_Direct
LOG_000681,42610,2025-02-11 01:45:54,Search Ads,Winter Sale
LOG_000682,48949,2025-02-11 09:15:28,Social Media,New Product Launch
LOG_000683,33960,2025-02-10 04:38:26,Display Ads,Brand Awareness
LOG_000684,70576,2025-02-10 14:17:07,Search Ads,Retargeting
LOG_000685,35942,2025-02-10 19:52:08,Social Media,Brand Awareness
LOG_000686,68641,2025-02-10 20:01:12,Display Ads,New Product Launch
LOG_000687,87027,2025-02-11 18:27:31,Search Ads,New Product Launch
LOG_000688,67893,2025-02-11 11:28:11,Email,New Product Launch
LOG_000689,28965,2025-02-10 05:43:55,Display Ads,New Product Launch
LOG_000690,79823,2025-02-10 16:04:03,Display Ads,Retargeting
LOG_000691,76669,2025-02-10 13:11:00,Referral,Retargeting
LOG_000692,98208,2025-02-10 06:34:39,Social Media,Winter Sale
LOG_000693,79883,2025-02-10 01:29:51,Display Ads,Organic_Direct
LOG_000694,78076,2025-02-11 12:51:09,Direct Traffic,Organic_Direct
LOG_000695,87245,2025-02-10 08:31:40,Search Ads,New Product Launch
LOG_000696,67935,2025-02-10 02:49:28,Social Media,New Product Launch
LOG_000697,25229,2025-02-11 03:32:51,Social Media,New Product Launch
LOG_000698,71827,2025-02-11 05:37:08,Social Media,New Product Launch
LOG_000699,88885,2025-02-11 10:30:46,Direct Traffic,Organic_Direct
LOG_000700,73566,2025-02-11 04:00:53,Display Ads,Discount Offer
LOG_000701,59032,2025-02-10 11:18:12,Direct Traffic,Organic_Direct
LOG_000702,64153,2025-02-11 01:56:46,Social Media,Organic_Direct
LOG_000703,17702,2025-02-10 14:18:06,Display Ads,Winter Sale
LOG_000704,19388,2025-02-11 00:56:27,Referral,New Product Launch
LOG_000705,94832,2025-02-11 23:09:29,Search Ads,Brand Awareness
LOG_000706,26644,2025-02-11 13:04:54,Direct Traffic,Organic_Direct
LOG_000707,38677,2025-02-10 06:23:38,Search Ads,Brand Awareness
LOG_000708,14036,2025-02-10 04:20:44,Direct Traffic,Organic_Direct
LOG_000709,47795,2025-02-10 06:27:11,Direct Traffic,Organic_Direct
LOG_000710,45981,2025-02-10 11:46:10,Email,Winter Sale
